Round, Object 1, Object 2, Distance, x1, x2, y1, y2
41,1,8,3.398598205163851,44.14229616401913,47.54076512750432,0.7156857882383061,0.6860468886159122
41,0,4,3.542280793235449,4.980260534597424,4.964755468380602,107.61104019700436,104.06879333787012
41,0,9,2.0532529629815914,4.980260534597424,2.9376859095522785,107.61104019700436,107.40190715056174
41,4,9,3.901109929838447,4.964755468380602,2.9376859095522785,104.06879333787012,107.40190715056174
42,1,8,3.3761442864177873,48.74668048862415,52.122548327372485,0.7826699011352337,0.7394659890887555
42,0,4,3.537715648583021,5.2740291255526515,5.281787616891748,96.87084948194818,93.33314234086919
42,0,9,1.9167156303400417,5.2740291255526515,3.3615676861333714,96.87084948194818,96.99848196341023
42,4,9,4.137868911777051,5.281787616891748,3.3615676861333714,93.33314234086919,96.99848196341023
43,1,8,3.3595092883601545,53.806692621066944,57.16572370954379,0.8541023195395379,0.7974207067872346
43,0,4,3.550906631070788,5.610185894165989,5.6406971922158275,106.5706976782892,103.01992213437295
43,0,9,1.8154895423606652,5.610185894165989,3.8107816477480876,106.5706976782892,106.32956154164818
43,4,9,3.78183869381995,5.6406971922158275,3.8107816477480876,103.01992213437295,106.32956154164818
44,1,8,3.3274803188613737,59.3698277902573,62.69689999363936,0.9293298334169411,0.8772162469716286
44,0,4,3.5526285840438216,5.991264058940797,6.023623135234723,95.93774152412439,92.38526031427308
44,0,9,1.7667256076858033,5.991264058940797,4.226668788976857,95.93774152412439,96.02447621195839
44,4,9,4.058686643792606,6.023623135234723,4.226668788976857,92.38526031427308,96.02447621195839
45,1,8,3.304833537883242,65.48617775917302,68.79069138061185,1.0110058894347014,0.9650228616624892
45,0,4,3.5476507265607404,6.413930937838483,6.448071071988594,105.54018914532023,101.99270269306884
45,0,9,1.7601014359753535,6.413930937838483,4.674524984453948,105.54018914532023,105.27107208110293
45,4,9,3.7273545000453727,6.448071071988594,4.674524984453948,101.99270269306884,105.27107208110293
46,1,8,3.2858127274593976,72.2119371144697,75.49746646032743,1.1037652221210303,1.0606120363536595
46,0,4,3.548120953648252,6.881383436283878,6.915494825667199,95.01308193720993,91.46512495961957
46,0,9,1.7211828965744151,6.881383436283878,5.161182391815545,95.01308193720993,95.07121050222189
46,4,9,4.010170202888146,6.915494825667199,5.161182391815545,91.46512495961957,95.07121050222189
47,1,8,3.2719232404554734,79.60649784497508,82.87816546436484,1.2082304596746662,1.1673320529918905
47,0,4,3.5467344775436698,7.397501675465432,7.431529745380633,104.52020298743211,100.9736317496512
47,0,9,1.7309641753899885,7.397501675465432,5.693244299222457,104.52020298743211,104.21731064351277
47,4,9,3.68009362092982,7.431529745380633,5.693244299222457,100.9736317496512,104.21731064351277
48,0,4,3.546973102095704,7.966826105387678,8.000652491058435,94.09847192308084,90.55166012054283
48,0,9,1.690847442617043,7.966826105387678,6.276123570854307,94.09847192308084,94.12060818127931
48,1,8,3.262049845422816,87.73733046059765,90.9991394214802,1.3244045307109693,1.2847624226774923
48,4,9,3.9637596113860205,8.000652491058435,6.276123570854307,90.55166012054283,94.12060818127931
49,1,8,3.255048949941558,96.67904608704379,99.9338669368143,1.4528592719191684,1.4143248403700797
49,0,4,3.5462684157321607,8.594438462473109,8.628010998891309,103.51053274120876,99.96442324470165
49,0,9,1.7129841033777726,8.594438462473109,6.91494379356274,103.51053274120876,103.17346865898314
49,4,9,3.637660198657002,8.628010998891309,6.91494379356274,99.96442324470165,103.17346865898314
50,1,8,3.2501800378192836,106.51334776517194,109.76330860912347,1.594662289941892,1.556915885863661
50,0,9,1.6702307950360542,9.285932841829384,7.615773201573159,93.19318587531045,93.17776884751756
51,0,4,2.5467714904934233,10.0475101619867,10.010392190263513,102.5109627600622,99.96446177224279
51,0,9,1.6662130717845176,10.0475101619867,8.381367383792695,102.5109627600622,102.49565775246477
51,1,8,3.4679466927364024,95.59025373755964,99.05800159400545,1.7510454917125011,1.7139096898922719
51,4,9,3.0100954985497053,10.010392190263513,8.381367383792695,99.96446177224279,102.49565775246477
52,1,8,3.4035739423249174,105.35604225020954,108.75942784557168,1.922400326011538,1.886594318768593
52,0,9,1.6640655489709069,10.88564690036597,9.238726875612597,92.26139698481572,92.49965857076317
53,1,8,3.6461379790416695,94.52860825903124,98.17458036479782,2.111396519190727,2.076617701181502
53,0,4,1.5518001497799478,11.809519587927229,11.686031604121183,101.51136284189204,99.96448391233336
53,0,9,1.6455728685154396,11.809519587927229,10.177927283116176,101.51136284189204,101.72541100580729
53,4,9,2.318457002310911,11.686031604121183,10.177927283116176,99.96448391233336,101.72541100580729
54,1,8,3.5369853079644837,104.21952395095762,107.75635463276346,2.3186423060666588,2.285569704211651
54,0,9,1.6571987087020401,12.827312316238846,11.21672065761111,91.3388217413113,91.72908071850782
55,1,8,3.8001339775615905,93.48876818659073,97.28877001399583,2.547153124004895,2.515461498360289
55,0,4,0.5928326615963371,13.948984381999956,13.72099984330785,100.51172981316209,99.96448798839653
55,0,9,1.6252057594538833,13.948984381999956,12.3623248743956,100.51172981316209,100.86358968227304
55,4,9,1.6292272791358247,13.72099984330785,12.3623248743956,99.96448798839653,100.86358968227304
56,1,8,3.655296024345812,103.1012594635845,106.75643499368975,2.797881490764293,2.768202041340892
56,0,9,1.6291807959400455,15.185216869439516,13.617054688926913,90.42537084493479,90.86706920520999
57,1,8,3.936043106128502,92.46760159115497,96.40354490372674,3.0742862630543515,3.046258178508594
57,0,4,0.5744530678119699,16.54692233833221,16.19291996385137,99.51207776545579,99.96449200703148
57,0,9,1.5871869117486577,16.54692233833221,15.010312483402153,99.51207776545579,99.90956040225653
57,4,9,1.1838825676635318,16.19291996385137,15.010312483402153,99.96449200703148,99.90956040225653
58,1,8,3.7617206059364903,101.99956566170007,105.7611983387506,3.377694829800075,3.3519747972792278
58,0,4,0.5750967070163154,18.047953586672424,17.693810807760972,109.50303380568144,109.95615532863735
58,0,9,1.5776692861856259,18.047953586672424,16.52191877896282,109.50303380568144,109.90335635342535
58,4,9,1.1730808407539883,17.693810807760972,16.52191877896282,109.95615532863735,109.90335635342535
59,1,8,4.057810699498415,91.4630595902961,95.52080050484908,3.7121220265920667,3.6883240576333236
59,0,4,0.5749609783298784,19.700145464568706,19.345927176503555,98.51269817033891,98.96558836785067
59,0,9,1.578885235715565,19.700145464568706,18.171684563501145,98.51269817033891,98.90853381990617
59,4,9,1.1756278899515262,19.345927176503555,18.171684563501145,98.96558836785067,98.90853381990617
60,1,8,3.8587433274217062,100.91326720403649,104.77195358417802,4.079311266136993,4.058347329680306
60,0,4,0.5757817361578659,21.51731392091882,21.163360210178254,108.40355155232953,108.85768961321625
60,0,9,1.5664442235310327,21.51731392091882,20.002790061025102,108.40355155232953,108.80350777899237
60,4,9,1.1618342146215326,21.163360210178254,20.002790061025102,108.85768961321625,108.80350777899237
61,1,8,4.168375322448643,90.47367271852222,94.64200669836349,4.483987617205074,4.46542256133357
61,0,4,0.5752433285094798,23.51759292702133,23.16400228606959,97.5232007744303,97.97693918544043
61,0,9,1.5633758717080553,23.51759292702133,22.00487053467717,97.5232007744303,97.91793496339736
61,4,9,1.1606325496490975,23.16400228606959,22.00487053467717,97.97693918544043,97.91793496339736
62,1,8,3.949359586361305,99.84148226183258,103.79081128694126,4.928374495006722,4.912837641462803
62,0,4,0.5751284015669668,25.718079980489048,25.366663899663333,107.31499427077003,107.7702737634183
62,0,9,1.545644702004014,25.718079980489048,24.22514415075893,107.31499427077003,107.71519441212573
62,4,9,1.1428477904242473,25.366663899663333,24.22514415075893,107.7702737634183,107.71519441212573
63,0,4,0.5735615690292748,28.14059439556494,27.7912141381373,96.54347482955745,96.99834438139305
63,0,9,1.537320149563139,28.14059439556494,26.654816036986162,96.54347482955745,96.93821007175377
63,4,9,1.1379880401373745,27.7912141381373,26.654816036986162,96.99834438139305,96.93821007175377
64,0,4,0.5721458583343927,30.806075999263555,30.458306258480473,106.23729583673283,106.69161630799168
64,0,9,1.4218114970448128,30.806075999263555,29.441447123273505,106.23729583673283,106.63646492865121
64,4,9,1.0183536593428724,30.458306258480473,29.441447123273505,106.69161630799168,106.63646492865121
65,0,4,0.5710088002514723,33.750220711590906,33.40395835094931,95.5736493438677,96.02769056178468
65,0,9,1.315388636417354,33.750220711590906,32.49524970449372,95.5736493438677,95.96772425573268
65,4,9,0.9106851058432146,33.40395835094931,32.49524970449372,96.02769056178468,95.96772425573268
66,0,4,0.5709206980585786,36.99974568204028,36.654645166448475,105.17042176944096,105.6252361025594
66,0,9,1.2229306120121282,36.99974568204028,35.843203374342615,105.17042176944096,105.5678751280904
66,4,9,0.8134666946888499,36.654645166448475,35.843203374342615,105.6252361025594,105.5678751280904
67,0,4,0.5704720603300482,40.58406601947454,40.239328782950636,94.61363425663193,95.06816105382993
67,0,9,1.1396334659063756,40.58406601947454,39.51454701374217,94.61363425663193,95.00719941386896
67,4,9,0.7273410029165751,40.239328782950636,39.51454701374217,95.06816105382993,95.00719941386896
68,0,4,0.5710249441658732,44.53552072084876,44.19102032155413,104.11435419801882,104.56975398034801
68,0,9,1.068419089834112,44.53552072084876,43.54273786600305,104.11435419801882,104.50919790715746
68,4,9,0.6511045846679261,44.19102032155413,43.54273786600305,104.56975398034801,104.50919790715746
69,0,4,0.5708198932278999,48.88979450744906,48.545318005520556,93.66343440730307,94.11859513729173
69,0,9,1.0015047493759124,48.88979450744906,47.967326259980105,93.66343440730307,94.05338837309142
69,4,9,0.5816583017634779,48.545318005520556,47.967326259980105,94.11859513729173,94.05338837309142
70,0,4,0.5714849007647808,53.68652713344707,53.34200451645708,103.06877324461222,103.52473284609518
70,0,9,0.9452417369285113,53.68652713344707,52.82767536702997,103.06877324461222,103.46355873643512
70,4,9,0.517954385678042,53.34200451645708,52.82767536702997,103.52473284609518,103.46355873643512
71,0,4,0.5713411065203425,58.96929467015007,58.62472089990298,92.7224173709687,93.17815806133724
71,0,9,0.8917607572119449,58.96929467015007,58.167465314789254,92.7224173709687,93.11268257949347
71,4,9,0.4619195913147358,58.62472089990298,58.167465314789254,93.17815806133724,93.11268257949347
72,3,8,1.6834775508531825,2.4256419010376615,3.0438812892531715,11.30667777843656,9.74083081174871
72,0,4,0.5720163636836215,64.78604120162899,64.44135699547604,102.03368562891805,102.4901892086965
72,0,9,0.841816090006833,64.78604120162899,64.03908104595357,102.03368562891805,102.42189286124086
72,4,9,0.40803226666526227,64.44135699547604,64.03908104595357,102.4901892086965,102.42189286124086
73,1,8,3.750214937405904,7.245689446934101,3.497630637372891,10.18586708281482,10.313017532334179
73,3,8,2.7150797267472147,2.501061770502482,3.497630637372891,12.838588441292856,10.313017532334179
73,0,4,0.5718824470543319,71.18994930622435,70.84520929341323,91.79149634279396,92.24778995091908
73,0,9,0.7880472508611789,71.18994930622435,70.50190743988631,91.79149634279396,92.17570573850928
73,4,9,0.3507881074292052,70.84520929341323,70.50190743988631,92.24778995091908,92.17570573850928
74,3,8,3.3323780719060148,2.7146440923540753,4.1849264915022495,14.11149362742902,11.121006496395827
74,1,8,3.5809676076465964,7.765344341849456,4.1849264915022495,11.18375220484887,11.121006496395827
74,0,4,0.5725848450322,78.24014005021299,77.89529430435671,101.00906691664488,101.46616079794869
74,0,9,0.5965718637345443,78.24014005021299,77.76154688734442,101.00906691664488,101.36522218202106
74,4,9,0.16756185646752864,77.89529430435671,77.76154688734442,101.46616079794869,101.36522218202106
75,1,8,3.969900305897708,8.358469514185735,4.390389610322529,12.272005013149922,12.392214477518099
75,3,8,3.2911543912428103,3.021189945137007,4.390389610322529,15.385037476603191,12.392214477518099
75,0,4,0.572402137584573,86.01629473894742,85.67145240477558,90.87254469844278,91.32941226314212
75,0,9,0.4555005120437066,86.01629473894742,85.72948570219215,90.87254469844278,91.22641090608006
75,4,9,0.11822496845279873,85.67145240477558,85.72948570219215,91.32941226314212,91.22641090608006
76,3,8,3.779667193217954,3.355220311199069,5.182755592390654,16.788495919943998,13.48002211961127
76,1,8,3.7599411164499075,8.942694155689624,5.182755592390654,13.48440383021942,13.48002211961127
76,0,4,0.5731551976755617,94.58924330916663,94.24440831413362,99.99518578905078,100.45300202600956
76,0,9,0.36880565513461433,94.58924330916663,94.44433978905776,99.99518578905078,100.33433263205441
76,4,9,0.232497354236611,94.24440831413362,94.44433978905776,100.45300202600956,100.33433263205441
77,3,8,4.182531352537397,3.780047443741588,6.0134918963619395,18.26030340140805,14.724020834641404
77,1,8,3.60247608666539,9.61491905440093,6.0134918963619395,14.810948277576196,14.724020834641404
77,4,9,0.357496388352336,103.68896905076838,104.02434560818332,90.41932837475028,90.29552921311554
78,3,8,4.532042194724607,4.2964841092803585,6.895272996345217,19.832814610350976,16.119904326593446
78,0,4,1.4123363716245374,94.58924330916663,93.28644187641508,99.99518578905078,99.44983961144057
78,1,8,3.4858793670757735,10.378062115555533,6.895272996345217,16.266652113339372,16.119904326593446
78,0,9,1.194923231349018,94.58924330916663,93.60114624654008,99.99518578905078,99.3232440329094
78,4,9,0.3392127372010278,93.28644187641508,93.60114624654008,99.44983961144057,99.3232440329094
79,3,8,4.844321233126721,4.9079160287465795,7.839975635073814,21.52898567502855,17.672760231065688
79,1,8,3.4014351086704564,11.235906882914918,7.839975635073814,17.866181425437873,17.672760231065688
79,0,4,1.4119479124061192,103.94935793382064,102.64667216537144,109.92751019234171,109.38289409266422
79,0,9,1.0825338348321825,103.94935793382064,103.0985001158985,109.92751019234171,109.25824157867658
79,4,9,0.468707527271457,102.64667216537144,103.0985001158985,109.38289409266422,109.25824157867658
80,3,8,4.453021098404964,5.6194848345830675,8.227205416247617,23.368931430994735,19.75933446307673
80,1,8,3.9683053522071043,12.193231828808695,8.227205416247617,19.624865644299085,19.75933446307673
80,0,4,1.4120676008073472,93.63950792223079,92.33676794715292,99.00168603447406,98.45688931405081
80,0,9,1.0988571797647504,93.63950792223079,92.77608218471491,99.00168603447406,98.32199264969259
80,4,9,0.459558602769707,92.33676794715292,92.77608218471491,98.45688931405081,98.32199264969259
81,1,8,4.440728438083462,13.148741520209057,8.730760802572586,21.58136846551221,22.03027317633123
81,3,8,4.140207755085869,6.3651147737400215,8.730760802572586,25.42807233483691,22.03027317633123
81,0,4,1.4116824530213443,102.91711614070228,101.61448511968558,108.83388529944332,108.28982668931629
81,0,9,1.0327496829283576,102.91711614070228,102.14206563031277,108.83388529944332,108.151339613109
81,4,9,0.5454538160743652,101.61448511968558,102.14206563031277,108.28982668931629,108.151339613109
82,3,8,4.605362390543761,7.156202480935174,10.015942548464393,27.725287896851388,24.115405697332555
82,1,8,4.130357493757215,14.131053422840262,10.015942548464393,23.760841855648366,24.115405697332555
82,0,4,1.4118066049075704,92.702909577671,91.40022156309129,98.01875133813242,97.47450706730264
82,0,9,1.0251395578688118,92.702909577671,91.94450840369794,98.01875133813242,97.32901314691509
82,4,9,0.5633974136675661,91.40022156309129,91.94450840369794,97.47450706730264,97.32901314691509
83,1,8,3.8857437874243796,15.254046806841714,11.378946693095047,26.149664597169018,26.437073521782942
83,0,4,1.4113878816972403,101.89736041804079,100.5948088370729,107.75165265282394,107.20816840142388
83,0,9,0.9796160856232493,101.89736041804079,101.20495388455276,107.75165265282394,107.05867295067176
83,4,9,0.6281925411526146,100.5948088370729,101.20495388455276,107.20816840142388,107.05867295067176
84,1,8,3.696777961075246,16.5252654278178,12.83611674298335,28.771618045903754,29.008998067548163
84,0,4,1.4115209567710363,91.77686502958551,90.47424898508713,97.04578535775676,96.50211003918949
84,0,9,0.9748039024561759,91.77686502958551,91.10112130491837,97.04578535775676,96.34320933566607
84,4,9,0.6466980276379628,90.47424898508713,91.10112130491837,96.50211003918949,96.34320933566607
85,1,8,3.5521136103198914,17.952945900310837,14.406498113272127,31.652536524594574,31.853083761992764
85,0,4,1.411059110675776,100.88697716007735,99.58453392064546,106.68010629132337,106.13721641125628
85,0,9,0.9180927189901573,100.88697716007735,100.29368056559478,106.68010629132337,105.97946844504462
85,4,9,0.7264801338555675,99.58453392064546,100.29368056559478,106.13721641125628,105.97946844504462
86,1,8,3.443116396349883,19.547012301529467,16.108306559658644,34.82041935463944,34.99464145323212
86,0,9,0.914861220956287,90.85760910351787,90.28340246634139,96.0821594468189,95.36993912175643
87,1,8,3.363300498449341,21.318478673860312,17.95888236730951,38.305353819697224,38.463160346431046
87,0,9,0.7409375463977904,99.88594935015202,99.53120951345353,105.61915335899455,104.9686550147068
88,1,8,3.3083166653163163,23.279916355467577,19.975019759890642,42.14005585742302,42.290447514617355
88,0,9,0.7293026735308592,109.83907030149737,109.68630632902142,95.12228785752387,94.40916405457475
89,1,8,3.2739264417013505,25.445329557155357,22.174832950839907,46.35989712546904,46.509717997681115
89,0,9,0.6849145911227097,98.87043966859522,98.64610671144544,104.56320426298134,103.91607002538514
89,4,5,4.377247836913256,79.52592483266147,81.5248916903019,63.74917493810301,67.64332826428534
90,1,8,3.2551473851954724,27.830863185573016,24.57930997304293,51.00319676343562,51.15612225323438
90,0,9,0.7111641151002024,108.73505033973977,108.70219274539777,94.17159726044282,93.46119260315213
90,4,5,4.012017724664891,87.67801690965064,89.64559202628648,70.51570791861455,74.01212528263457
91,1,8,3.245140391782469,30.456149817158465,27.2147902856345,56.111843573150885,56.268446733325945
91,0,9,0.6499175884561847,97.8648310652,97.7723523057609,103.51771652075803,102.87441212093061
91,4,5,3.688051578625267,96.64291355794953,98.580139819815,77.9189222747419,81.0572146220128
92,1,8,3.2401230099957474,33.343919096896315,30.10772141811848,61.7317441392952,61.891185990064876
92,5,9,3.74722216554682,108.41199540493749,107.72685156910293,88.84010975645808,92.52416348600428
92,0,5,4.457167756425388,107.64206629577609,108.41199540493749,93.23027530866497,88.84010975645808
92,0,9,0.7111838360609066,107.64206629577609,107.72685156910293,93.23027530866497,92.52416348600428
92,4,5,3.401304418101503,106.50159601404482,108.41199540493749,86.02599428052719,88.84010975645808
93,1,8,3.237779156259441,36.52002718692004,33.28626568193426,67.91375850691529,68.07500488231706
93,5,9,4.593281134776363,97.69899003880214,96.90692822447768,97.31756270485994,101.84203722300914
93,0,9,0.6417537594515185,96.8693811388658,96.90692822447768,102.4826916572654,101.84203722300914
93,4,5,3.1542106892716237,95.66017760202944,97.69899003880214,94.91084524741373,97.31756270485994
94,1,8,3.236516984271137,40.013043395715826,36.78062303677387,74.71367720999262,74.87646791173286
94,0,9,0.7307707822389833,106.56007396131358,106.76010361333225,92.2984879349645,91.59562658698222
94,4,5,2.894613522357917,105.43067809856778,107.44440483672487,104.64340787939315,106.72275683227444
95,1,8,3.2358668909177126,43.85519152153652,40.6234717392626,82.19374706399556,82.35752064121993
95,5,9,4.630628887280952,96.84620932240705,96.04877465013897,96.25819008016161,100.81963961240304
95,0,9,0.6593165484327721,95.88406359998035,96.04877465013897,101.45805059366272,100.81963961240304
95,4,5,3.146070659620978,94.68606056852262,96.84620932240705,93.97093890103424,96.25819008016161
96,1,8,3.234612407992383,48.08059126332755,44.85019206559669,90.42186314945221,90.5869039118053
96,0,9,0.7674956390911234,105.48894106499425,105.80282469061086,91.37608663242241,90.67571057229924
96,4,5,2.897216189564513,104.37155692948724,106.49309859171927,103.59753938666366,105.57058845460101
97,1,8,3.2340925428721525,52.728605294519845,49.49877363717331,99.47326347316037,99.63922142284459
97,5,9,4.666698541383402,96.00104560432477,95.19877244498575,95.21044253563333,99.80766267980243
97,0,9,0.6990391247749236,94.90865859593316,95.19877244498575,100.44365768965234,99.80766267980243
97,4,5,3.146999932627094,93.72199714680647,96.00104560432477,93.04029353055594,95.21044253563333
98,1,8,3.2323714030697057,57.8396745462954,54.611596467018394,109.43039221187642,109.59693590426404
98,4,5,2.9075385962363405,103.32337902664574,105.5501448514252,102.56182278854527,104.43139350135563
